Id,Abbreviation,Name,Charged_Formula,Charge,Average_Molecular_Weight,Monoisotopic_Weight,ChEMBL,KEGGID,PubChemID,ChebiID,HMDB,PDMapName,Reconmap,ReconMap3,FoodDB,ChemSpider,BioCyc,BiggID,Wikipedia,DrugBank,Seed,MetaNetX,KNApSAck,METLIN,CAS_REGISTRY,epa_ID,InCHIKey,InCHIString,SMILES
bio/C129H209N9O98S2X,ksi_pre10,"""Keratan Sulfate I Biosynthesis, Precursor 10""",C129H209N9O98S2X,-3,0.0,0.0,0,,,,,,ksi_pre10,,,,,ksi_pre10,,,,MNXM11946,,,,,,,
bio/C129H208N9O101S3X,ksi_pre11,"""Keratan Sulfate I Biosynthesis, Precursor 11""",C129H208N9O101S3X,-4,0.0,0.0,0,,,,,,ksi_pre11,,,,,ksi_pre11,,,,MNXM11947,,,,,,,
bio/C135H218N9O106S3X,ksi_pre12,"""Keratan Sulfate I Biosynthesis, Precursor 12""",C135H218N9O106S3X,-4,0.0,0.0,0,,,,,,ksi_pre12,,,,,ksi_pre12,,,,MNXM11948,,,,,,,
bio/C143H231N10O111S3X,ksi_pre13,"""Keratan Sulfate I Biosynthesis, Precursor 13""",C143H231N10O111S3X,-4,0.0,0.0,0,,,,,,ksi_pre13,,,,,ksi_pre13,,,,MNXM11949,,,,,,,
bio/C143H230N10O114S4X,ksi_pre14,"""Keratan Sulfate I Biosynthesis, Precursor 14""",C143H230N10O114S4X,-5,0.0,0.0,0,,,,,,ksi_pre14,,,,,ksi_pre14,,,,MNXM11950,,,,,,,
bio/C149H240N10O119S4X,ksi_pre15,"""Keratan Sulfate I Biosynthesis, Precursor 15""",C149H240N10O119S4X,-5,0.0,0.0,0,,,,,,ksi_pre15,,,,,ksi_pre15,,,,MNXM11951,,,,,,,
bio/C157H253N11O124S4X,ksi_pre16,"""Keratan Sulfate I Biosynthesis, Precursor 16""",C157H253N11O124S4X,-5,0.0,0.0,0,,,,,,ksi_pre16,,,,,ksi_pre16,,,,MNXM11952,,,,,,,
bio/C157H252N11O127S5X,ksi_pre17,"""Keratan Sulfate I Biosynthesis, Precursor 17""",C157H252N11O127S5X,-6,0.0,0.0,0,,,,,,ksi_pre17,,,,,ksi_pre17,,,,MNXM11953,,,,,,,
bio/C163H262N11O132S5X,ksi_pre18,"""Keratan Sulfate I Biosynthesis, Precursor 18""",C163H262N11O132S5X,-6,0.0,0.0,0,,,,,,ksi_pre18,,,,,ksi_pre18,,,,MNXM11954,,,,,,,
bio/C171H275N12O137S5X,ksi_pre19,"""Keratan Sulfate I Biosynthesis, Precursor 19""",C171H275N12O137S5X,-6,0.0,0.0,0,,,,,,ksi_pre19,,,,,ksi_pre19,,,,MNXM11955,,,,,,,
bio/C87H142N6O62X,ksi_pre2,"""Keratan Sulfate I Biosynthesis, Precursor 2""",C87H142N6O62X,-1,0.0,0.0,0,,,,,,ksi_pre2,,,,,ksi_pre2,,,,MNXM11956,,,,,,,
bio/C171H274N12O140S6X,ksi_pre20,"""Keratan Sulfate I Biosynthesis, Precursor 20""",C171H274N12O140S6X,-7,0.0,0.0,0,,,,,,ksi_pre20,,,,,ksi_pre20,,,,MNXM11957,,,,,,,
bio/C177H284N12O145S6X,ksi_pre21,"""Keratan Sulfate I Biosynthesis, Precursor 21""",C177H284N12O145S6X,-7,0.0,0.0,0,,,,,,ksi_pre21,,,,,ksi_pre21,,,,MNXM11958,,,,,,,
bio/C185H297N13O150S6X,ksi_pre22,"""Keratan Sulfate I Biosynthesis, Precursor 22""",C185H297N13O150S6X,-7,0.0,0.0,0,,,,,,ksi_pre22,,,,,ksi_pre22,,,,MNXM11959,,,,,,,
bio/C185H296N13O153S7X,ksi_pre23,"""Keratan Sulfate I Biosynthesis, Precursor 23""",C185H296N13O153S7X,-8,0.0,0.0,0,,,,,,ksi_pre23,,,,,ksi_pre23,,,,MNXM11960,,,,,,,
bio/C191H306N13O158S7X,ksi_pre24,"""Keratan Sulfate I Biosynthesis, Precursor 24""",C191H306N13O158S7X,-8,0.0,0.0,0,,,,,,ksi_pre24,,,,,ksi_pre24,,,,MNXM11961,,,,,,,
bio/C199H319N14O163S7X,ksi_pre25,"""Keratan Sulfate I Biosynthesis, Precursor 25""",C199H319N14O163S7X,-8,0.0,0.0,0,,,,,,ksi_pre25,,,,,ksi_pre25,,,,MNXM11962,,,,,,,
bio/C199H318N14O166S8X,ksi_pre26,"""Keratan Sulfate I Biosynthesis, Precursor 26""",C199H318N14O166S8X,-9,0.0,0.0,0,,,,,,ksi_pre26,,,,,ksi_pre26,,,,MNXM11963,,,,,,,
bio/C205H328N14O171S8X,ksi_pre27,"""Keratan Sulfate I Biosynthesis, Precursor 27""",C205H328N14O171S8X,-9,0.0,0.0,0,,,,,,ksi_pre27,,,,,ksi_pre27,,,,MNXM11964,,,,,,,
bio/C213H341N15O176S8X,ksi_pre28,"""Keratan Sulfate I Biosynthesis, Precursor 28""",C213H341N15O176S8X,-9,0.0,0.0,0,,,,,,ksi_pre28,,,,,ksi_pre28,,,,MNXM11965,,,,,,,
bio/C213H340N15O179S9X,ksi_pre29,"""Keratan Sulfate I Biosynthesis, Precursor 29""",C213H340N15O179S9X,-10,0.0,0.0,0,,,,,,ksi_pre29,,,,,ksi_pre29,,,,MNXM11966,,,,,,,
bio/C93H152N6O67X,ksi_pre3,"""Keratan Sulfate I Biosynthesis, Precursor 3""",C93H152N6O67X,-1,0.0,0.0,0,,,,,,ksi_pre3,,,,,ksi_pre3,,,,MNXM11967,,,,,,,
bio/C219H350N15O184S9X,ksi_pre30,"""Keratan Sulfate I Biosynthesis, Precursor 30""",C219H350N15O184S9X,-10,0.0,0.0,0,,,,,,ksi_pre30,,,,,ksi_pre30,,,,MNXM11968,,,,,,,
bio/C227H363N16O189S9X,ksi_pre31,"""Keratan Sulfate I Biosynthesis, Precursor 31""",C227H363N16O189S9X,-10,0.0,0.0,0,,,,,,ksi_pre31,,,,,ksi_pre31,,,,MNXM11969,,,,,,,
bio/C227H362N16O192S10X,ksi_pre32,"""Keratan Sulfate I Biosynthesis, Precursor 32""",C227H362N16O192S10X,-11,0.0,0.0,0,,,,,,ksi_pre32,,,,,ksi_pre32,,,,MNXM11970,,,,,,,
bio/C233H372N16O197S10X,ksi_pre33,"""Keratan Sulfate I Biosynthesis, Precursor 33""",C233H372N16O197S10X,-11,0.0,0.0,0,,,,,,ksi_pre33,,,,,ksi_pre33,,,,MNXM11971,,,,,,,
bio/C241H385N17O202S10X,ksi_pre34,"""Keratan Sulfate I Biosynthesis, Precursor 34""",C241H385N17O202S10X,-11,0.0,0.0,0,,,,,,ksi_pre34,,,,,ksi_pre34,,,,MNXM11972,,,,,,,
bio/C241H384N17O205S11X,ksi_pre35,"""Keratan Sulfate I Biosynthesis, Precursor 35""",C241H384N17O205S11X,-12,0.0,0.0,0,,,,,,ksi_pre35,,,,,ksi_pre35,,,,MNXM11973,,,,,,,
bio/C247H394N17O210S11X,ksi_pre36,"""Keratan Sulfate I Biosynthesis, Precursor 36""",C247H394N17O210S11X,-12,0.0,0.0,0,,,,,,ksi_pre36,,,,,ksi_pre36,,,,MNXM11974,,,,,,,
bio/C101H165N7O72X,ksi_pre4,"""Keratan Sulfate I Biosynthesis, Precursor 4""",C101H165N7O72X,-1,0.0,0.0,0,,,,,,ksi_pre4,,,,,ksi_pre4,,,,MNXM11975,,,,,,,
bio/C101H164N7O75SX,ksi_pre5,"""Keratan Sulfate I Biosynthesis, Precursor 5""",C101H164N7O75SX,-2,0.0,0.0,0,,,,,,ksi_pre5,,,,,ksi_pre5,,,,MNXM11976,,,,,,,
bio/C107H174N7O80SX,ksi_pre6,"""Keratan Sulfate I Biosynthesis, Precursor 6""",C107H174N7O80SX,-2,0.0,0.0,0,,,,,,ksi_pre6,,,,,ksi_pre6,,,,MNXM11977,,,,,,,
bio/C115H187N8O85SX,ksi_pre7,"""Keratan Sulfate I Biosynthesis, Precursor 7""",C115H187N8O85SX,-2,0.0,0.0,0,,,,,,ksi_pre7,,,,,ksi_pre7,,,,MNXM11978,,,,,,,
bio/C115H186N8O88S2X,ksi_pre8,"""Keratan Sulfate I Biosynthesis, Precursor 8""",C115H186N8O88S2X,-3,0.0,0.0,0,,,,,,ksi_pre8,,,,,ksi_pre8,,,,MNXM11979,,,,,,,
bio/C121H196N8O93S2X,ksi_pre9,"""Keratan Sulfate I Biosynthesis, Precursor 9""",C121H196N8O93S2X,-3,0.0,0.0,0,,,,,,ksi_pre9,,,,,ksi_pre9,,,,MNXM11980,,,,,,,
bio/C81H129N6O67S3X,ksii_core2,"""Keratan Sulfate Ii (Core 2-Linked)""",C81H129N6O67S3X,-4,0.0,0.0,0,,,,,,ksii_core2,ksii_core2,,,,ksii_core2,,,,MNXM7463,,,,,,,
bio/C70H113N5O59S3X,ksii_core2_deg1,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 1""",C70H113N5O59S3X,-3,0.0,0.0,0,,,,,,ksii_core2_deg1,ksii_core2_deg1,,,,ksii_core2_deg1,,,,MNXM11999,,,,,,,
bio/C70H114N5O56S2X,ksii_core2_deg2,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 2""",C70H114N5O56S2X,-2,0.0,0.0,0,,,,,,ksii_core2_deg2,ksii_core2_deg2,,,,ksii_core2_deg2,,,,MNXM12000,,,,,,,
bio/C58H94N5O46S2X,ksii_core2_deg3,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 3""",C58H94N5O46S2X,-2,0.0,0.0,0,,,,,,ksii_core2_deg3,ksii_core2_deg3,,,,ksii_core2_deg3,,,,MNXM8807,,,,,,,
bio/C58H95N5O43SX,ksii_core2_deg4,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 4""",C58H95N5O43SX,-1,0.0,0.0,0,,,,,,ksii_core2_deg4,ksii_core2_deg4,,,,ksii_core2_deg4,,,,MNXM12001,,,,,,,
bio/C50H82N4O38SX,ksii_core2_deg5,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 5""",C50H82N4O38SX,-1,0.0,0.0,0,,,,,,ksii_core2_deg5,ksii_core2_deg5,,,,ksii_core2_deg5,,,,MNXM6304,,,,,,,
bio/C44H72N4O33SX,ksii_core2_deg6,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 6""",C44H72N4O33SX,-1,0.0,0.0,0,,,,,,ksii_core2_deg6,ksii_core2_deg6,,,,ksii_core2_deg6,,,,MNXM8808,,,,,,,
bio/C44H73N4O30X,ksii_core2_deg7,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 7""",C44H73N4O30X,0,0.0,0.0,0,,,,,,ksii_core2_deg7,ksii_core2_deg7,,,,ksii_core2_deg7,,,,MNXM12002,,,,,,,
bio/C36H60N3O25X,ksii_core2_deg8,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 8""",C36H60N3O25X,0,0.0,0.0,0,,,,,,ksii_core2_deg8,ksii_core2_deg8,,,,ksii_core2_deg8,,,,MNXM8809,,,,,,,
bio/C30H50N3O20X,ksii_core2_deg9,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 9""",C30H50N3O20X,0,0.0,0.0,0,,,,,,ksii_core2_deg9,ksii_core2_deg9,,,,ksii_core2_deg9,,,,MNXM12003,,,,,,,
bio/C33H53N3O23X,ksii_core2_pre1,"""Keratan Sulfate Ii Biosynthesis, Precursor 1""",C33H53N3O23X,-1,0.0,0.0,0,,,,,,ksii_core2_pre1,ksii_core2_pre1,,,,ksii_core2_pre1,,,,MNXM12007,,,,,,,
bio/C81H130N6O64S2X,ksii_core2_pre10,"""Keratan Sulfate Ii Biosynthesis, Precursor 10""",C81H130N6O64S2X,-3,0.0,0.0,0,,,,,,ksii_core2_pre10,ksii_core2_pre10,,,,ksii_core2_pre10,,,,MNXM12009,,,,,,,
bio/C39H63N3O28X,ksii_core2_pre2,"""Keratan Sulfate Ii Biosynthesis, Precursor 2""",C39H63N3O28X,-1,0.0,0.0,0,,,,,,ksii_core2_pre2,ksii_core2_pre2,,,,ksii_core2_pre2,,,,MNXM12011,,,,,,,
bio/C47H76N4O33X,ksii_core2_pre3,"""Keratan Sulfate Ii Biosynthesis, Precursor 3""",C47H76N4O33X,-1,0.0,0.0,0,,,,,,ksii_core2_pre3,ksii_core2_pre3,,,,ksii_core2_pre3,,,,MNXM12012,,,,,,,
bio/C53H86N4O38X,ksii_core2_pre4,"""Keratan Sulfate Ii Biosynthesis, Precursor 4""",C53H86N4O38X,-1,0.0,0.0,0,,,,,,ksii_core2_pre4,ksii_core2_pre4,,,,ksii_core2_pre4,,,,MNXM12014,,,,,,,
bio/C61H99N5O43X,ksii_core2_pre5,"""Keratan Sulfate Ii Biosynthesis, Precursor 5""",C61H99N5O43X,-1,0.0,0.0,0,,,,,,ksii_core2_pre5,ksii_core2_pre5,,,,ksii_core2_pre5,,,,MNXM12016,,,,,,,
bio/C61H98N5O46SX,ksii_core2_pre6,"""Keratan Sulfate Ii Biosynthesis, Precursor 6""",C61H98N5O46SX,-2,0.0,0.0,0,,,,,,ksii_core2_pre6,ksii_core2_pre6,,,,ksii_core2_pre6,,,,MNXM12019,,,,,,,
bio/C67H108N5O51SX,ksii_core2_pre7,"""Keratan Sulfate Ii Biosynthesis, Precursor 7""",C67H108N5O51SX,-2,0.0,0.0,0,,,,,,ksii_core2_pre7,ksii_core2_pre7,,,,ksii_core2_pre7,,,,MNXM12021,,,,,,,
bio/C75H121N6O56SX,ksii_core2_pre8,"""Keratan Sulfate Ii Biosynthesis, Precursor 8""",C75H121N6O56SX,-2,0.0,0.0,0,,,,,,ksii_core2_pre8,ksii_core2_pre8,,,,ksii_core2_pre8,,,,MNXM12023,,,,,,,
bio/C75H120N6O59S2X,ksii_core2_pre9,"""Keratan Sulfate Ii Biosynthesis, Precursor 9""",C75H120N6O59S2X,-3,0.0,0.0,0,,,,,,ksii_core2_pre9,ksii_core2_pre9,,,,ksii_core2_pre9,,,,MNXM12025,,,,,,,
bio/C89H142N7O72S3X,ksii_core4,"""Keratan Sulfate Ii (Core 4-Linked)""",C89H142N7O72S3X,-4,0.0,0.0,0,,,,,,ksii_core4,ksii_core4,,,,ksii_core4,,,,MNXM7464,,,,,,,
bio/C78H126N6O64S3X,ksii_core4_deg1,"""Keratan Sulfate Ii (Core 4-Linked), Degradation Product 1""",C78H126N6O64S3X,-3,0.0,0.0,0,,,,,,ksii_core4_deg1,ksii_core4_deg1,,,,ksii_core4_deg1,,,,MNXM12004,,,,,,,
bio/C78H127N6O61S2X,ksii_core4_deg2,"""Keratan Sulfate Ii (Core 4-Linked), Degradation Product 2""",C78H127N6O61S2X,-2,0.0,0.0,0,,,,,,ksii_core4_deg2,ksii_core4_deg2,,,,ksii_core4_deg2,,,,MNXM12005,,,,,,,
bio/C66H107N6O51S2X,ksii_core4_deg3,"""Keratan Sulfate Ii (Core 4-Linked), Degradation Product 3""",C66H107N6O51S2X,-2,0.0,0.0,0,,,,,,ksii_core4_deg3,ksii_core4_deg3,,,,ksii_core4_deg3,,,,MNXM8810,,,,,,,
bio/C66H108N6O48SX,ksii_core4_deg4,"""Keratan Sulfate Ii (Core 4-Linked), Degradation Product 4""",C66H108N6O48SX,-1,0.0,0.0,0,,,,,,ksii_core4_deg4,ksii_core4_deg4,,,,ksii_core4_deg4,,,,MNXM12006,,,,,,,
bio/C36H60N3O25X,ksii_core4_pre1,"""Keratan Sulfate Ii Biosynthesis, Precursor 1""",C36H60N3O25X,0,0.0,0.0,0,,,,,,ksii_core4_pre1,ksii_core4_pre1,,,,ksii_core4_pre1,,,,MNXM12008,,,,,,,
bio/C89H143N7O69S2X,ksii_core4_pre10,"""Keratan Sulfate Ii Biosynthesis, Precursor 10""",C89H143N7O69S2X,-3,0.0,0.0,0,,,,,,ksii_core4_pre10,ksii_core4_pre10,,,,ksii_core4_pre10,,,,MNXM12010,,,,,,,
bio/C47H76N4O33X,ksii_core4_pre2,"""Keratan Sulfate Ii Boisynthesis, Precursor 2""",C47H76N4O33X,-1,0.0,0.0,0,,,,,,ksii_core4_pre2,ksii_core4_pre2,,,,ksii_core4_pre2,,,,MNXM12026,,,,,,,
bio/C55H89N5O38X,ksii_core4_pre3,"""Keratan Sulfate Ii Biosynthesis, Precursor 3""",C55H89N5O38X,-1,0.0,0.0,0,,,,,,ksii_core4_pre3,ksii_core4_pre3,,,,ksii_core4_pre3,,,,MNXM12013,,,,,,,
bio/C61H99N5O43X,ksii_core4_pre4,"""Keratan Sulfate Ii Biosynthesis, Precursor 4""",C61H99N5O43X,-1,0.0,0.0,0,,,,,,ksii_core4_pre4,ksii_core4_pre4,,,,ksii_core4_pre4,,,,MNXM12015,,,,,,,
bio/C69H112N6O48X,ksii_core4_pre5,"""Keratan Sulfate Ii Biosynthesis, Precursor 5""",C69H112N6O48X,-1,0.0,0.0,0,,,,,,ksii_core4_pre5,ksii_core4_pre5,,,,ksii_core4_pre5,,,,MNXM12017,,,,,,,
bio/C69H111N6O51SX,ksii_core4_pre6,"""Keratan Sulfate Ii Biosynthesis, Precursor 6""",C69H111N6O51SX,-2,0.0,0.0,0,,,,,,ksii_core4_pre6,ksii_core4_pre6,,,,ksii_core4_pre6,,,,MNXM12018,,,,,,,
bio/C75H121N6O56SX,ksii_core4_pre7,"""Keratan Sulfate Ii Biosynthesis, Precursor 7""",C75H121N6O56SX,-2,0.0,0.0,0,,,,,,ksii_core4_pre7,ksii_core4_pre7,,,,ksii_core4_pre7,,,,MNXM12020,,,,,,,
bio/C83H134N7O61SX,ksii_core4_pre8,"""Keratan Sulfate Ii Biosynthesis, Precursor 8""",C83H134N7O61SX,-2,0.0,0.0,0,,,,,,ksii_core4_pre8,ksii_core4_pre8,,,,ksii_core4_pre8,,,,MNXM12022,,,,,,,
bio/C83H133N7O64S2X,ksii_core4_pre9,"""Keratan Sulfate Ii Biosynthesis, Precursor 9""",C83H133N7O64S2X,-3,0.0,0.0,0,,,,,,ksii_core4_pre9,ksii_core4_pre9,,,,ksii_core4_pre9,,,,MNXM12024,,,,,,,
bio/CHEMBL299155,kynate,"""Kynurenic acid""",C10H6NO3,-1,189.1675,189.04259309999998,CHEMBL299155,C01717,3845.0,18344.0,HMDB0000715,,kynate,kynate,FDB022200,3712.0,,kynate,Kynurenic acid,,,MNXM92974,C00026453,5683.0,492-27-3,DTXSID8075417,HCZHHEIFKROPDY-UHFFFAOYSA-M,"InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)/p-1",[H]OC1=C([H])C(=NC2=C([H])C([H])=C([H])C([H])=C12)C([O-])=O
bio/C9H6NO4,L_dpchrm,"""L-Dopachrome""",C9H6NO4,-1,193.1562,193.0375077,0,C01693,439549.0,15772.0,HMDB0001430,L-dopachrome,L_dpchrm,L_dpchrm,FDB022618,17216120.0,L-DOPACHROME,L_dpchrm,,,cpd01169,MNXM162849,,6241.0,89762-39-0,,VJNCICVKUHKIIV-LURJTMIESA-M,"InChI=1S/C9H7NO4/c11-7-2-4-1-6(9(13)14)10-5(4)3-8(7)12/h2-3,6,10H,1H2,(H,13,14)/p-1/t6-/m0/s1",[H]N1C2=C([H])C(=O)C(=O)C([H])=C2C([H])([H])[C@@]1([H])C([O-])=O
bio/CHEMBL88804,L2aadp,"""Aminoadipic acid""",C6H10NO4,-1,161.1558,161.06880780000003,CHEMBL88804,C00956,469.0,37024.0,HMDB0000510,,L2aadp,L2aadp,FDB021812,456.0,CPD-468,L2aadp,alpha-Aminoadipate,,cpd00705,MNXM268,C00007393,5496.0,542-32-5,DTXSID90862154,OYIFNHCXNCRBQI-BYPYZUCNSA-M,"InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)/p-1/t4-/m0/s1",[H][N+]([H])([H])C([H])(C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([O-])=O
bio/C6H11NO3,L2aadp6sa,"""Allysine""",C6H11NO3,0,145.1564,145.0738932,0,C01475,207.0,17027.0,HMDB0001263,,L2aadp6sa,L2aadp6sa,FDB022519,202.0,ALLYSINE,L2aadp6sa,Allysine,,cpd02522,MNXM89905,,6118.0,1962-83-0,,GFXYTQPNNXGICT-YFKPBYRVSA-N,"InChI=1S/C6H11NO3/c7-5(6(9)10)3-1-2-4-8/h4-5H,1-3,7H2,(H,9,10)/t5-/m0/s1",[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])(C([O-])=O)[N+]([H])([H])[H]
bio/C68H113N4O49X,l2fn2m2masn,"""{[Galactosyl-(1,4)-N-Acetyl-Glucosaminyl-(1,2)-Mannosyl-(1,3)-],[N-Acetyl-Glucosaminyl-(1,2)-Mannosyl-(1,6)-]Mannosyl-(1,4)-N-Acetyl-Glucosaminyl-(1,4)-[Fucosyl-(1,6)]-N-Acetyl-Glucosaminyl}Asparagine""",C68H113N4O49X,0,0.0,0.0,0,G00017,,,,,l2fn2m2masn,,,,,l2fn2m2masn,,,,MNXM9246,,,,,,,
bio/C54H91N3O41,l2n2m2mn,"""De-Fuc, Reducing GlcNac Removed, De-Sia Form Of Pa6 (W/O Peptide Linkage)""",C54H91N3O41,0,0.0,0.0,0,,,,,,l2n2m2mn,l2n2m2mn,,,,l2n2m2mn,,,,MNXM8518,,,,,,,
bio/C17H29O14X,l2xser,"""(Gal)2-Xyl-L-Ser (Protein)""",C17H29O14X,0,0.0,0.0,0,C04825,,,,,l2xser,l2xser,,,,l2xser,,,,MNXM5514,,,,,,,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@]2([H])[C@@]([H])(O[H])[C@]([H])(O[C@]3([H])C([H])([H])O[C@@]([H])(OC([H])([H])[C@]([H])(N([H])C([*])=O)C(=O)N([H])[*])[C@]([H])(O[H])[C@@]3([H])O[H])O[C@]([H])(C([H])([H])O[H])[C@]2([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H]
bio/CHEMBL358850,lac_D,"""D-Lactic acid""",C3H5O3,-1,90.0779,90.03169406,CHEMBL358850,C00256,61503.0,341.0,HMDB0001311,,lac_D,lac_D,FDB003293,55423.0,D-LACTATE,lac__D,DLA,,cpd00221,MNXM285,C00019549,6150.0,10326-41-7,DTXSID0047030,JVTAAEKCZFNVCJ-REOHCLBHSA-M,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m0/s1",[H]O[C@@]([H])(C([O-])=O)C([H])([H])[H]
bio/CHEMBL330546,lac_L,"""L-Lactic acid""",C3H5O3,-1,90.0779,90.03169406,CHEMBL330546,C00186,107689.0,422.0,HMDB0000190,,lac_L,lac_L,FDB003294,96860.0,L-LACTATE,lac__L,Lactate,DB04398,cpd00159,MNXM179,C00001191,5205.0,79-33-4,DTXSID6034689,JVTAAEKCZFNVCJ-REOHCLBHSA-M,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m0/s1",[H]O[C@]([H])(C([O-])=O)C([H])([H])[H]
bio/C3H6O2,lald_D,"""D-Lactaldehyde""",C3H6O2,0,74.0785,74.03677944,0,C00937,439350.0,17167.0,HMDB0006458,,lald_D,lald_D,FDB023918,388473.0,CPD-358,lald__D,Lactaldehyde,,cpd00693,MNXM909,,,,DTXSID80331405,BSABBBMNWQWLLU-GSVOUGTGSA-N,"InChI=1S/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3/t3-/m1/s1",[H]O[C@@]([H])(C([H])=O)C([H])([H])[H]
bio/C3H6O2,lald_L,"""Lactaldehyde""",C3H6O2,0,74.0785,74.03677944,0,C00424,439231.0,18041.0,HMDB0003052,,lald_L,lald_L,FDB023101,388368.0,LACTALD,lald__L,Lactaldehyde,,cpd00334,MNXM2387,,3214.0,598-35-6,,BSABBBMNWQWLLU-VKHMYHEASA-N,"InChI=1S/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3/t3-/m0/s1",[H]O[C@]([H])(C([H])=O)C([H])([H])[H]
bio/CHEMBL225111,lanost,"""Lanosterin""",C30H50O,0,426.7174,426.38616619999993,CHEMBL225111,C01724,246983.0,16521.0,HMDB0001251,,lanost,lanost,FDB013802,216175.0,LANOSTEROL,lanost,Lanosterol,,cpd01188,MNXM482,C00003657,6108.0,79-63-0,DTXSID1040744,CAHGCLMLTWQZNJ-BQNIITSRSA-N,"InChI=1S/C30H50O/c1-20(2)10-9-11-21(3)22-14-18-30(8)24-12-13-25-27(4,5)26(31)16-17-28(25,6)23(24)15-19-29(22,30)7/h10,21-22,25-26,31H,9,11-19H2,1-8H3/t21-,22-,25+,26+,28-,29-,30+/m1/s1",[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(C3=C(C([H])([H])C([H])([H])[C@@]2([H])C1(C([H])([H])[H])C([H])([H])[H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])[H]
bio/C30H47O9,lca24g,"""Lithocholic acid-24glucuronide, CDCA-24G""",C30H47O9,-1,0.0,0.0,0,,,,,,,lca24g,,,,,,,,,,,,,,,
bio/C30H47O9,lca3g,"""Lithocholic acid-3glucuronide, CDCA-3G""",C30H47O9,-1,0.0,0.0,0,,,,,,,lca3g,,,,,,,,,,,,,,,
bio/C24H38O6S,lca3s,"""Lithocholic acid 3-sulfate""",C24H38O6S,-2,0.0,0.0,0,,,,,,,lca3s,,,,,,,,,,,,,,,
bio/C12H22O11,lcts,"""Alpha-Lactose""",C12H22O11,0,342.2965,342.1162115,0,C00243,84571.0,36219.0,HMDB0000186,,lcts,lcts,FDB001145,76293.0,LACTOSE,lcts,Lactose,,cpd00208,MNXM362,C00001136,267.0,63-42-3,DTXSID2023193,GUBGYTABKSRVRQ-QKKXKWKRSA-N,"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11?,12+/m1/s1",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@@]2([H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])(O[H])O[C@]2([H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H]
bio/C3H6NO5S,Lcyst,"""Cysteic acid""",C3H6NO5S,-1,169.15599999999998,169.004493,0,C00506,25701.0,21260.0,HMDB0002757,,Lcyst,Lcyst,FDB023061,23942.0,L-CYSTEATE,Lcyst,Cysteic_acid,,cpd00395,MNXM713,,332.0,498-40-8,DTXSID7075424,XVOYSCVBGLVSOL-REOHCLBHSA-M,"InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)/p-1/t2-/m0/s1",[H][N+]([H])([H])C([H])(C([O-])=O)C([H])([H])S([O-])(=O)=O
